user.state.subs,binari.engaged,total.user.time.played.week.journey,periodicity,daytime.listened,total.user.skipped.week.journey,v1.perc.listened,artists.playlists.perc.listened,charts.perc.listened,content.lens.perc.listened,now.series.perc.listened,offline.playlists.perc.listened,online.playlist.perc.listened,playlists.perc.listened,promo.perc.listened,radio.perc.listened,recently.played.perc.listened,search.perc.listened,unknown.perc.listened,total.user.ratio.success.search.play.after30.sec,total.avg.time.background.week.journey,total.avg.time.foreground.week.journey,total.unique.playlists.played.week.journey,total.user.created.week.journey,total.user.trackadded.week.journey,total.user.ratio.skipped.week.journey,total.user.ratio.saved.week.journey,total.user.ratio.added.week.journey,songs.per.playlist.ratio
53,Yes,10443.857,1.787,Day,3.5,0,0,0,0,0,0,97,30,0,0,0,0,0,0,14948.125,695.5,1.143,0,0,6.568,0,0,0
53,No,2362.5,1.789,Day,13.25,0,0,0,0,0,0,92.5,0,0,0,0,75,0,0,7031.9,743.2,1.1,2,3,54.979,4.149,12.448,1.5
23,No,3214.25,1.293,Day,33,0,0,0,36.2,0,0,0,2.9,13.35,68.925,11.8,10.6,0,60,26326.75,829,5,0,0,65.347,0,0,0
53,No,3640,0.267,Night,16,0,0,0,0,14.3,0,0,67.9,0,0,0,17.9,0,0,43766,483,3,0,0,57.143,0,0,0
23,No,3302,0.908,Early,30,0,0,0,91.857,0,0,0,0,9.95,0,37.1,0,0,0,3303.571,742.143,3.143,0,0,71.429,0,0,0
53,Yes,7740,2.617,Day,10,0,0,0,0,57.5,0,0,100,71.25,0,100,0,0,0,30708.75,216,2.25,0,0,23.529,0,0,0
53,Yes,6184.917,0.824,Night,12,0,25.775,27.2,10.2,28.725,40.733,100,26,27.156,36,50,22.575,0,42.9,8948.583,3957.917,7.25,0,1.333,28.235,8.627,3.137,0
53,Yes,422.5,11.339,Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,186,1,0,0,0,0,0,0
53,No,11718.667,0.792,Day,1,0,0,3.2,5.1,0,0,97.467,6.3,0.6,0,0,0,0,0,2327.167,11330.667,2.167,2,67,1.729,0,115.85,33.5
53,Yes,4304.5,0.851,Day,38.857,0,41.08,1.6,36.1,36.25,30.28,0,39.4,54.375,0,28.075,36.8,0,100,57777.75,4806.5,4.625,2,1,31.85,51.913,0.82,0.5
117,Yes,1319.333,4.996,Day,3,0,0,0,66.65,0,33.25,59.017,33.3,44.15,0,0,12.2,0,33.3,2595.4,353.833,3,1,6,24.658,0,49.315,12
53,No,2194.5,6.314,Day,0,0,0,0,78.6,28.55,0,0,0,50,0,0,14.3,0,20,8085,1131.5,3.5,0,0,0,0,0,0
23,Yes,4180.6,1.348,Day,15,0,0,0,0,97.744,73.433,0,0,0,0,0,0,0,0,2431.8,3210.4,1.1,0,0,33.86,34.362,0,0
23,No,1440.667,0.956,Day,0,0,0,0,0,0,0,0,84.6,71.8,0,0,0,0,0,3804.667,275.4,2.333,0,0,0,0,0,0
53,Yes,7448.833,2.621,Day,2.5,0,48.5,43,0,85.7,0,16.1,27.467,27.717,0,30.5,0,0,0,15345.5,1469,3.833,0,0,6.198,0,0,0
53,Yes,6684.583,0.308,Day,189.917,0,8.8,0,0,13.95,15.667,0,39.725,2.75,69.631,0,2.5,0,155.6,32100.917,1271,5.833,0,0,95.756,0,0,0
53,No,6395.714,0.742,Day,20.143,0,0,13.4,31.7,4.5,0,7.3,50.1,36.317,66.3,19.2,4.3,0,20,5682.571,1180.429,6.143,1,5.5,41.228,0,11.257,11
55,No,13863,1.171,Day,1.5,0,0,14.3,35.833,0,18.4,31.8,67.9,50.5,0,6.9,15.5,0,0,37928.25,1354.8,3.2,2,9,1.995,3.989,11.968,4.5
53,No,6972.5,0.539,Day,60,0,23.5,0,50.6,0,0,0,0,1.2,69.4,4.7,0,0,0,12207.667,607.75,7,0,0,93.75,1.562,0,0
53,Yes,42400.9,0.535,Day,13,0,7.867,47.06,39.75,41.81,67.2,0,0,1.1,0,0,25.22,0,66.7,90015.909,418.091,3.8,0,0,6.149,0,0,0
53,Yes,433,5.251,Day,7,0,76.267,9.1,0,45.5,0,0,16.7,0,0,0,0,0,0,518.667,651.667,3.667,0,0,58.333,8.333,0,0
53,Yes,11694.167,0.365,Day,16.091,0,53.6,15.443,8.133,20.838,44.786,24.155,25.542,11.367,54.5,15.6,10.083,0,74.4,18773,5553,14.417,1,3,13.064,18.403,2.436,15
53,No,6606.5,0.833,Night,32.143,0,24.587,16.4,7.6,3.467,0,0,26.333,11,36.867,12.667,29.417,0,53.5,16654.273,1332.545,9.3,0,0,42.573,0,0,0
53,Yes,18126,0.863,Day,92,0,6.65,12.7,11,21.8,0,0,49.04,49.4,8.2,0,0,0,0,12876.667,842.333,5.833,0,0,60.659,0,0,0
53,No,2247.333,1.855,Day,7,0,0,82.6,21.4,0,0,0,0,0,0,0,0,30.8,0,890,669.25,2.333,0,0,32.812,0,0,0
117,Yes,15,0,Day,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,85,1,0,0,100,0,0,0
53,No,17008.778,0.508,Night,62.444,0,2.1,0,0,0,96.033,0,0,3.8,0,0,8,0,100,30609.333,414.333,15.778,0,0,48.827,1.173,0,0
23,No,7651.556,0.198,Day,19.667,0,4.9,4.8,0,2,91.011,4.3,19,3.2,3.6,0.9,0,0,14.3,181100.556,1489.222,3.667,2,69,9.496,7.725,33.315,34.5
23,No,3613,0.277,Day,5,0,0,0,0,11.5,0,0,26.9,57.7,3.8,0,0,0,0,10238,321,4,0,0,19.231,0,0,0
23,No,2707.5,3.528,Night,16,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2483,346.5,1,1,1,50,0,3.125,1
23,No,9493.5,0.415,Day,26.5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,9159.5,286.5,1.5,0,0,41.732,0,0,0
23,No,257,0,Night,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,23,372,2,0,0,0,0,0,0
23,No,1468,2.21,Early,9.667,0,20,0,0,41.8,0,0,72.133,18.2,0,0,3.6,0,100,1110.667,387,3.333,0,0,40.845,0,0,0
23,Yes,10538,1.362,Late night,21.143,0,26.8,0,49.833,100,0,0,37,49.633,0,2.7,30.525,0,75,21575.714,391.75,4,0,0,31.207,0,0,0
23,Yes,7346,0.691,Night,15.143,0,3.05,10.2,42.76,42.3,0,19.86,26.283,32.75,65.3,0,22.778,0,73.7,7451.714,728,5.714,1,6,32.317,0,12.805,6
23,No,20357.667,0.141,Night,14,0,74,0,0,43.5,0,0,32.3,0.7,0,0.4,10.4,0,45.5,22367.667,8089,7,0,0,4.234,0,0,0
23,No,417,0.898,Day,31,0,0,0,0,68.8,0,0,0,0,31.3,0,0,0,0,117,102,2,0,0,96.875,0,0,0
23,Yes,5680.6,0.975,Day,26,0,52.5,0,44.525,31.867,0,0,18.95,1.1,21.683,0,57.125,0,70,112638.364,478.417,4.7,0,0,52.632,2.024,0,0
23,No,2708,0.165,Night,165,0,27.2,0,0,17.4,0,0,29.9,0,0,25.5,0,0,0,90137,662,4,0,0,89.674,0,0,0
23,Yes,8612.333,0.305,Day,6.143,0,0,0,0,3.3,89.607,24,5.3,5.5,0,7.5,14.267,0,20,69457.917,2509.5,2.417,0,1,5.021,5.722,0.817,0
23,No,16911.5,2.03,Day,24,0,0,0,0,64.7,0,0,18.6,15,0,0,11,0,100,30718.5,1614.5,12,0,0,21.525,0,0,0
23,No,8059.5,0.908,Night,1,0,0,0,0,95.1,0,0,34.7,19.75,0,0,5.8,0,233.3,51134.286,370.286,5.75,0,0,1.005,0,0,0
23,No,341,0,Day,0,0,0,0,0,66.7,0,0,0,33.3,0,0,0,0,0,5349,391,3,2,3,0,0,50,1.5
23,No,14865.667,0.234,Day,29,0,14.8,0,18.5,40.333,0,0,27.767,11.867,0,0,13.3,0,36.4,12079,1036,9.667,0,0,30.851,0,0,0
23,No,3187,0.183,Early,4,0,25.8,0,0,48.4,0,0,25.8,0,0,0,0,0,0,1973,710,6,0,0,12.903,0,0,0
23,No,7798,0.844,Night,14.333,0,0,1.5,0,78.075,0,0,28.3,0,20.3,4.6,4.6,0,0,4454.75,737.75,6.75,2,6,32.03,8.939,13.408,3
23,No,5594.5,0.607,Day,20,0,4.9,0,50,4.9,18.5,0,49.6,0,0,12.5,9.9,0,75,4602,1313.5,6.5,0,0,44.944,50.562,0,0
23,Yes,4330,2.104,Day,5,0,0,0,32.2,58.367,0,0,29.2,60.6,0,0,26.25,0,29.2,5131,1402,4.6,0,0,20.833,0,0,0
23,No,2520.8,0.992,Day,47,0,0,0,0,0,97.1,0,7.25,0,0,0,0,0,0,3249.5,707.2,1.6,0,0,90.734,0,0,0
23,Yes,25211,0.083,Day,114,0,9.3,0,0.3,0,0,65.9,0,0.7,18.6,0.3,4.8,0,0,15855,6383,11,3,46,39.31,0.345,15.862,15.333
23,No,2900.5,0.822,Day,11.4,0,28.96,23.05,6.8,37.8,27.95,0,53.52,17.05,0,0,0,0,0,10271,2830.857,11.333,0,0,32.113,12.676,0,0
23,No,10708,0.523,Day,36.8,0,12.7,0,18.8,0,0,0,0,66.65,0,0,47.325,0,43.8,13771.8,1580.8,3.4,0,0,49.198,0,0,0
23,Yes,13246.667,0.292,Day,33.364,0,24.183,35.9,19.856,30.72,23.35,1.9,34.157,10.786,0,2.633,7.725,0,52.9,27603.25,3499.417,7.75,0,0,18.912,40.529,0,0
23,No,9066,0.315,Early,84.6,0,0,12.767,81.55,0,0,0,14,20.2,0,0,14,5.15,100,11259.333,371.5,6.333,1,2,64.828,1.533,1.533,2
23,No,5682.5,0.682,Day,90.667,0,11.45,0,11.7,0.8,0,0,48.667,12.15,0,0,64.767,0,52.4,24105.2,365.25,5.75,0,0,99.361,0,0,0
23,No,2259,0,Day,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,82.5,1,0,0,0,0,0,0
23,Yes,12863.667,3.295,Day,23.333,0,0,2.3,2.867,71.633,0,0,49.133,8.5,38.6,0.8,1.7,0,0,11216,5747.333,13,3,18,21.021,0,16.216,6
23,No,1409,0,Day,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,507,724,2,0,0,0,0,0,0
23,No,16700,0.301,Day,39.5,0,0,0,0.4,4.45,80.1,0,6.9,3,0,10.1,0.4,0,20,8728.5,1802,10.5,0,0,30.268,31.418,0,0
85,Yes,3947.25,1.236,Day,21,0,18.6,0,72.667,0,0,0,49.2,25.3,23.1,0,46.2,0,0,3522.2,110.6,5.25,0,0,48.276,0,0,0
23,Yes,12930.727,0.372,Day,92.909,0,19.76,0,16.76,29.233,0,42.667,25.973,8.55,0,59.52,28.933,0,43.8,154016.727,3535.333,5.364,2,63,54.017,0,36.628,31.5
23,Yes,11150.111,0.692,Day,6.286,0,9.1,7.6,15.25,22.4,0,66.757,47.75,60.5,0,9.8,29.8,0,60,31101.222,433.556,9.444,0,2.25,10.714,4.261,3.835,0
23,No,10227,0.184,Day,8,0,0,0,66.1,0,0,0,0,0,0,0,33.9,0,40,10733,1063,10,0,0,13.559,20.339,0,0
23,No,1468.25,1.014,Day,0,0,0,100,0,0,94.433,0,0,2.1,0,14.6,0,0,0,3155.4,327,1.75,2,4,0,4.444,17.778,6
23,No,51642,0.234,Day,0,0,7.6,0,0,12.7,0,0,4.6,30,0,0,45.1,0,50,57836,1490,7,0,0,0,0,0,0
23,No,85361,0.161,Night,1,0,0.5,0,6.1,8.733,82.688,0,0.4,1.9,0,10.333,22.9,0,43.5,69025.375,11083,17.5,0,26,0.225,7.949,5.849,0
23,No,9057.75,1.016,Night,12.5,0,3,0,0,41.9,0,0,1.5,10.4,0,41,17.833,0,23.1,28791.6,1096.2,5,0,0,18.182,1.455,0,0
23,No,2056,0,Day,9,0,0,0,17.8,53.3,0,0,0,0,0,28.9,0,0,0,15322,1513,5,0,0,20,0,0,0
23,Yes,34247.25,0.374,Night,22.3,0,7.5,4,20.52,77.753,0,14.767,38.433,5.975,0,15.7,0,0,0,157598.167,2047,7.083,1,9.125,12.847,0,5.257,36.5
23,Yes,4478.6,2.292,Day,11.6,0,16.8,0,63,0,0,0,20.367,34.65,1.2,25.9,18.933,0,100,68914.8,513.2,3.8,0,0,38.667,0,0,0
23,No,456,0,Early,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,154,176,1,0,0,0,0,0,0
23,Yes,4512.75,1.897,Day,10,0,3.867,4.4,7.45,21,93.211,0,25.529,1.1,0,27.6,0,0,0,13036.889,3702.9,2.875,0,0,19.002,79.81,0,0
53,Yes,2457.333,0.767,Day,40.083,0,15.7,40.578,14,32.717,0,0,52.438,4.2,2.4,98.5,11.85,0,140,6626.083,1465.75,3.167,0,0,67.556,0,0,0
23,Yes,23901.778,0.838,Day,9.75,0,30.925,11.7,62.433,51.5,0,0,18.1,0,14.817,0,25.15,0,17.4,41832.8,1711,6.556,0,0,7.97,0,0,0
23,No,21856,0.151,Day,54,0,0,0,0,0,86.1,0,1.2,0,0,0,12.7,0,60,66689,5419,12,0,0,31.214,35.26,0,0
23,No,11228.25,0.391,Day,29.75,0,0,0,0,45.4,0,0,4.75,4.3,0,0,85.225,0,27.8,22504,1937.75,8.5,0,0,35.522,0,0,0
23,Yes,85,0,Night,0,0,0,0,0,57.1,0,0,0,0,0,0,42.9,0,300,0,166,2,2,3,0,0,42.857,1.5
23,No,970.333,1.779,Day,0,0,0,0,0,0,100,0,0,60,0,20,60,0,75,33028.6,595.25,3,0,0,0,352.174,0,0
53,Yes,13529.333,2.917,Day,17,0,0,0,0,0,0,0,52.3,17.3,0,0,92.733,0,20,21296,1027.5,2.667,0,0,15.938,0,0,0
23,No,22,0,Day,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,No,8183.667,3.774,Late night,6,0,87,100,0,0,0,0,0,56.5,0,0,0,0,0,17325.667,113.667,1.333,0,0,14.173,0,0,0
53,Yes,25926.333,0.167,Day,40.333,0,7.333,0,50.333,8,0,0,22.5,5.75,14.7,11.033,0,0,0,237644,2280,13,0,0,21.569,0.535,0,0
53,No,2945.5,1.06,Day,11,0,0,68.067,34.1,11,0,0,47.633,3.9,0,0,0,0,0,4613.75,858,5.75,0,0,19.13,0,0,0
23,No,7204.5,0.636,Night,186,0,28.4,0,0,0,0,0,0,48.35,53.2,10.85,0,0,0,11004.333,4350.333,4.5,0,1,73.084,0,0.393,0
23,No,652.5,0.901,Day,29,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3498.5,50.5,2,0,0,161.111,0,0,0
23,Yes,4220.8,3.5,Day,0,0,0,100,0,54.2,0,100,100,0,0,0,72.9,0,8.3,16800.667,392.4,1.4,0,4,0,0,16.26,0
53,Yes,11312.75,1.689,Day,0,0,50.3,0,45.575,68.1,0,0,66.7,0,0,0,58.367,0,50,357125.286,298.286,2.875,0,0,0,0,0,0
23,No,4242,0.997,Day,32.667,0,30.05,0,32.1,14.4,0,0,91,23.3,0,0,25.95,0,26.3,4811.333,2858.333,6.333,0,0,54.144,0,0,0
23,Yes,15920.3,0.506,Late night,50.625,0,100,8.6,10,23.05,0,71.888,87.95,40.42,0,0,14.05,0,18.2,39494.444,1747,3.6,2,14.667,37.362,0.738,10.824,14.667
23,No,1370.5,0.889,Early,19,0,30,46.7,0,0,0,0,100,0,0,0,23.3,0,50,3013.5,104.5,2.5,0,0,102.703,0,0,0
23,No,4924,0.569,Day,24,0,0,0,30.2,0,0,0,45.3,0,24.5,0,0,0,0,5902,483,9,0,0,45.283,11.321,0,0
53,Yes,6519.4,0.251,Night,876.4,0,17.8,0,32.733,55.3,0,0,69.6,40.667,0,0,0,0,0,19044.4,4020.286,5.2,0,0,94.992,0,0,0
23,No,4061.5,0.245,Night,91,0,5.9,1.3,0,0,0.3,1.9,76.6,0,100,5.1,8.9,0,69.2,1450.5,5780,34.5,2,29,36.4,0,11.6,14.5
53,Yes,14638.5,6.585,Day,0,0,0,0,0,57.467,0,0,81.9,0,0,0,0,0,0,21106,239.5,3,0,0,0,61.069,0,0
23,Yes,5607.75,1.398,Day,26.333,0,2.1,100,0,100,0,0,97.9,0,0,0,0,0,0,5966,1233,3.25,0,0,44.258,0,0,0
23,No,12006,0.086,Day,40,0,0,5.8,14.6,0,0,0,28.5,18.2,0,0,32.8,0,43.8,4590,5165,18,1,1,29.197,0,0.73,1
23,No,6012.2,0.922,Day,31,0,14.5,0,0,1.4,0,0,15.767,100,57.55,26.8,39.9,0,40,9987.2,242.8,4.8,0,0,54.77,0,0,0
117,Yes,9863.556,1.295,Early,0,0,17,13.3,0,14.8,0,84.811,0,37.767,0,0,15.55,0,66.7,205709.667,819.556,2.222,0,2,0,0,4.245,0
53,Yes,6101.5,1.09,Day,4,0,3.4,61.375,0,27,0,32.25,15.45,4.55,35.7,0,38.5,0,93.8,3471.333,1810.333,5.5,7,84,7.882,0,165.517,12
53,Yes,1739,7.144,Day,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,1677.5,179,1.5,0,0,0,0,0,0
53,Yes,5154,5.012,Day,3,0,43.5,0,31.3,62.675,0,0,65.5,0,0,0,0,0,0,6653.4,130.6,1.4,0,0,11.538,0,0,0
53,Yes,2301,3.101,Early,6,0,0,0,0,99.4,0,0,0,2.4,100,100,0,0,0,7642,312.75,3.5,0,0,32,0,0,0
53,Yes,37473,0.264,Day,3.5,0,6.15,1.1,19.2,53.089,21.167,9.9,51,58.564,6.3,0.6,0,0,0,95501.083,1790.917,5.667,0,0,1.879,0.537,0,0
53,Yes,4076.833,4.063,Day,2.667,0,0,0,0,60.3,75,75,93.933,10.95,0,15,86.9,0,0,13766.167,281.143,1.167,0,0,13.008,102.439,0,0
53,Yes,16899.545,0.382,Day,82.2,0,1.85,3.9,4.44,1.033,65.913,3.7,30.109,10.029,0,20.5,2.857,0,33.3,44760.545,2592.083,6,0,0,45.922,12.53,0,0
53,Yes,7741.5,0.386,Day,30,0,0,8.3,0,86.6,0,0,17.5,0,0.9,0,0,0,0,7889.5,628,2,0,0,31.915,0,0,0
53,Yes,7983,1.976,Early,37.8,0,1,11.867,19.1,9,0,0,55.314,8.033,28.55,0,21.65,0,68.2,6039,1080.333,12.6,0,0,42,0,0,0
53,No,5102,1.133,Day,18.6,0,0,66.833,0,0,0,0,0,0,0,0,0,66.333,0,12528.833,146.6,2.333,0,0,49.381,0,0,0
53,Yes,4481.444,1.256,Day,9.2,0,28.6,36.587,56.4,13.067,0,0,51.4,12.025,37.671,0,17.26,0,60,4230.125,180.25,6.333,0,0,27.417,0,0,0
53,Yes,12353.2,0.705,Night,9.4,0,5.3,0,0,0,0,0,47.4,0,0,0,89.48,0,23.8,48743.8,579.6,4,0,0,15.563,0,0,0
53,Yes,5946,1.184,Early,33.667,0,12.9,0,0,0,0,0,0,0,97.42,0,0,0,0,6242.5,6528.333,1.333,0,0,57.714,0,0,0
53,Yes,2986.6,3.617,Day,4,0,0,0,80.567,0,100,100,0,58.3,0,0,0,0,0,4290.25,438.667,1.6,0,0,27.027,533.784,0,0
53,No,1899,3.536,Day,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,8332.333,419.25,1,0,0,0,0,0,0
53,Yes,6349.091,1.071,Day,14.143,0,0,0,40.583,55.014,46.567,57.1,22.75,0,42.3,23.5,18.25,0,60,18658.364,469.182,3.545,0,1,30.624,2.165,2.165,0
53,No,2634,3.234,Day,33.5,0,0,0,0,0,0,0,0,62.1,100,37.9,100,0,0,2395.75,2253.8,1.333,0,0,104.688,0,0,0
55,Yes,6137.455,1.012,Day,11.571,0,7.5,5.9,36.057,34.671,65,5.9,42.175,24.167,0,66.7,24.5,0,21.4,9384.727,1808.333,4.364,2,125,24.153,123.846,260.911,62.5
53,Yes,7907,2.584,Day,0,0,21.4,0,0,0,0,0,94.175,1.9,0,0,0,0,0,6784.5,269.25,1.333,0,0,0,0,0,0
53,Yes,2329.25,1.455,Day,10.75,0,0,0,0,0,98.929,0,100,0,0,3.45,0.6,0,100,10659.667,1003.333,1.5,0,0,23.243,0,0,0
55,Yes,4962.818,0.49,Day,10.571,0,0,18.4,6.033,10.05,86.42,0,9.35,2.45,10.567,3.45,12.143,0,11.8,43072.091,4605.545,4.091,0,0,12.681,17.993,0,0
53,Yes,10781.833,1.458,Day,16.333,0,74.371,0,0,78.55,5.3,38.3,34.733,42.9,13.8,17.8,0,0,28.6,75797.5,657.333,3.667,1,26,26.63,9.783,42.391,26
55,No,7443.455,0.613,Day,14.2,0,6.3,0,3.7,28.775,0,81.486,0,53.2,0,11.8,7.8,0,0,155596.091,1469.273,2.364,1,10.4,24.794,0,18.159,26
53,Yes,11811.375,0.93,Day,27.143,0,11.7,3.1,47.6,2.133,89.5,12.3,0,2,0,0,10,0,47.4,7417.125,326.625,4,0,0,33.929,17.917,0,0
23,No,11471,0.333,Day,123,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8043,371,1,0,0,79.87,7.792,0,0
53,No,23793.8,0.197,Late night,164.8,0,1.05,1.4,1.6,3.75,96.96,0,1.65,0.75,0.4,0,2.825,0,47.8,81748.1,2360.8,14,0,0,53.11,9.31,0,0
117,No,1330.818,1.144,Day,13.818,0,0,0,0,0,96.75,0,0,0,0,0,19.5,0,10,10866.455,1781.583,1.182,0,0,38.776,5.612,0,0
117,Yes,10343,0.194,Early,0,0,56.6,0,0,0,0,0,39.6,0,0,0,0,0,0,14423,378.5,5,0,0,0,0,0,0
23,Yes,1427.833,0.961,Day,17.167,0,11.6,0,12.35,21.6,0,60.153,39.1,41.546,0,3.4,15.95,0,38.1,6269.917,812.833,2.417,1,6.625,57.703,0,22.269,53
23,No,343,0,Early,11,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35,930,1,0,0,91.667,0,0,0
85,Yes,15475.833,1.259,Day,24.25,0,7.333,1.5,0,42.567,10.2,0,33.383,12.32,0,17.525,44.15,0,60,60125.167,815.833,4.167,0,0,24.29,42.07,0,0
23,No,5284,0,Day,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1408,179,1,0,0,0,0,0,0
23,Yes,5422,2.128,Day,27.8,0,15.02,39.814,4.3,54.143,14.6,0,5.575,28.6,0,0,25.967,22.2,119.4,15028,1617.714,6,0,0,49.517,5.344,0,0
23,Yes,1823,0.302,Day,2,0,58.1,0,0,14.1,0,0,75,12.05,0,0,0,0,0,1055,105,2,0,0,16.667,0,0,0
23,No,6947,0.271,Day,111,0,6.6,0,0,32.1,0,0,22.6,38.7,0,0,0,0,0,3062,791,6,0,0,81.022,0,0,0
23,No,2963.333,0.938,Day,19.333,0,0,17.55,0,3.8,0,23.1,52.2,1,0,0,54.75,0,54.5,1002,2001,10.667,1,11,40.845,0,23.239,22
23,Yes,22041.833,0.388,Day,6.333,0,32.167,49.95,0,12.478,7.45,0,51.209,20.475,0,0,8.6,9.7,29.4,41239.75,336.833,7.417,0,0,5.552,8.327,0,0
23,Yes,6324.556,0.765,Day,15.571,0,0,27.9,4,0,78.35,61.4,21,5.4,0,0,10.833,0,9.4,13911.111,3167,2.889,2,13.25,22.105,6.53,18.809,13.25
23,No,635,0,Day,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3260,841,1,0,0,71.429,0,0,0
23,No,3256.333,0.709,Early,15,0,24.9,0,0,8.5,0,0,60.733,3.4,0,0,28.1,0,9.1,38586,894.667,4.333,0,0,52.941,0,0,0
23,No,4929,0.132,Night,36,0,24.1,13.8,0,0,0,0,20.7,0,0,41.4,0,0,0,4166,1520,6,0,0,62.069,0,0,0
23,No,3229,0.97,Day,1,0,0,0,0,16.7,0,0,0,0,0,0,83.3,0,0,2757,392.5,2,0,0,5.556,0,0,0
23,Yes,53264.2,0.326,Day,15,0,6.5,12.1,2.9,60.45,79.417,21.867,36.9,36.1,0,9.25,2,0,0,61080.8,524,7.1,1,44,5.423,24.102,15.907,44
23,No,12466,0.271,Early,14.5,0,0.7,0,0,0,66.8,52,7.2,0,5.9,0,0.7,0,60,11376.5,831.5,8.5,1,42,16.763,105.202,48.555,42
23,No,3830,0,Early,21,0,0,0,0,21.3,0,0,6.4,6.4,42.6,0,23.4,0,0,1119,110.5,7,0,0,44.681,0,0,0
23,Yes,45487.889,0.281,Day,17.556,0,14.567,0,0,29.9,71.84,0,23.483,17.625,0,0.3,0,0,0,118160.556,955.778,14.222,0,0,8.153,13.932,0,0
23,No,3136,0.246,Day,15,0,0,0,0,0,0,0,0,0,0,0,100,0,55.6,2204,256,1,0,0,45.455,0,0,0
23,No,5757.667,0.788,Day,19.667,0,0,0,0,0,71.733,18.2,10.6,14.4,0,1.5,25.8,0,33.3,14768.5,990,4,0,8,40.411,28.767,16.438,0
23,No,773,0.894,Early,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,1397,196,1,0,0,0,0,0,0
23,No,4510,0.422,Day,15,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2522,2012,29,0,0,16.484,0,0,0
23,Yes,15472.917,0.496,Day,21.857,0,37.45,27.8,55.775,22.62,47.871,0,20.091,34.9,7.9,0,7.467,0,24.4,22442,1386.909,14.417,0,0,23.15,15.146,0,0
23,Yes,3712.714,1.95,Day,1,0,71.833,0,20.15,0,77.433,15.4,6.3,44.16,0,20,54.65,0,66.7,16787.167,318.857,3.143,1,17,4.895,122.378,83.217,17
23,No,2382.75,0.433,Day,17.75,0,45.8,0,12.9,23.7,0,0,64.067,0,5,0,14.35,0,25,9843.667,256.5,3.75,0,0,33.023,3.721,0,0
23,No,11368,0.493,Day,52.8,0,3.2,0,18,35.5,70.66,0,3.6,15.1,0,4.75,8.2,0,0,27600,372.6,4.6,0,0,34.197,0,0,0
23,No,4779,0.647,Day,18,0,2.3,0,0,0,0,0,67.4,0,0,0,30.2,0,0,10478,924,5,0,0,41.86,0,0,0
23,Yes,12848.917,0.451,Day,6.778,0,24.883,0,22.45,30.66,0,17.856,37.038,24.273,0,13.9,26.65,0,85.5,15553.583,2064.167,9.75,1.5,19.5,7.288,0,20.968,13
23,No,3384.25,0.838,Night,33,0,0,0,51.8,0,0,0,58.1,35.15,0,0,0,0,0,2424.5,159,3.5,0,0,68.041,0,0,0
23,No,4640.5,0.692,Day,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,101781.667,136.25,1,0,0,0,0,0,0
53,Yes,35883,0.13,Night,31,0,5.967,1.4,32.067,0,8.067,14.65,11.45,0,0.2,7.733,26.067,0,84.2,262247,10250.667,17,0,1.333,7.895,7.513,0.34,0
53,Yes,12231.5,0.362,Early,32.5,0,13,0,28.333,77.119,0,0,2.1,31.388,0,0,0,0,0,22155.083,414.917,4.75,0,0,27.235,0,0,0
53,No,5395,0.42,Day,38.778,0,0,5.45,6.5,5.3,94.909,0.8,2,4.475,7.3,0,0,0,0,101971.25,2011.083,2.364,0,5,27.308,11.502,3.521,0
23,No,5421.75,0.621,Day,20,0,6.85,0,0,58.2,0,0,36.367,31.3,0,0,40,0,0,21717,4693.25,2.75,0,0,34.043,0,0,0
23,Yes,5646.8,1.121,Early,19,0,0,0,0,0,0,0,89.338,21.325,0,0,0,0,0,8115.6,775.8,6.2,0,0,28.443,0,0,0
23,No,1239,3.104,Night,1,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,6,0,0,6.452,0,0,0
23,No,6,0,Day,4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,178,0,1,0,0,100,0,0,0
53,Yes,9514.8,1.58,Day,6.333,0,3.4,46.025,1.7,9.6,0,0,13.333,11,52.125,0,5.8,0,66.7,6842.25,1854,9.6,1,7,12.227,0,13.514,7
23,No,1302,0.489,Day,16,0,0,0,0,0,0,0,61.9,38.1,0,0,0,0,0,270,164,2,0,0,76.19,0,0,0
23,No,5318,0.189,Night,0,0,0,0,0,31,0,0,0,69,0,0,0,0,0,13071,20,5,0,0,0,0,0,0
